Customer_ID,Age,Gender,Annual_Income,Previous_Purchases,Spending_Score,Engagement_Level,Offering_Type,Offering_Category,Discount_Used,Promo_Used,Visit_Frequency
1399,24,Male,24340,33,33,High,Service,Subscription,No,No,Low
1400,32,Male,104612,20,2,High,Service,Electronics,Yes,No,Low
1401,65,Male,72993,16,90,High,Service,Clothing,Yes,No,Low
1402,28,Female,86086,33,8,Medium,Product,Electronics,No,No,Low
1403,58,Female,46790,36,86,Medium,Product,Subscription,No,No,Medium
1404,58,Male,78293,1,90,Medium,Service,Consulting,Yes,Yes,Medium
1405,56,Male,82260,12,82,Medium,Product,Electronics,Yes,No,High
1406,64,Female,48133,36,50,Medium,Service,Streaming,Yes,Yes,High
1407,30,Male,118578,35,73,High,Product,Consulting,Yes,No,Low
1408,29,Male,102076,14,23,Low,Service,Consulting,No,Yes,High
1409,44,Male,74118,13,13,Medium,Service,Streaming,Yes,No,High
1410,23,Male,84046,3,24,High,Service,Clothing,No,Yes,Low
1411,62,Male,71559,14,64,Medium,Product,Electronics,No,Yes,Low
1412,48,Female,42482,5,72,Medium,Service,Clothing,No,Yes,Low
1413,36,Female,108167,28,34,High,Product,Streaming,Yes,No,High
1414,59,Male,41462,11,90,Medium,Product,Streaming,Yes,No,High
1415,54,Female,37254,21,6,High,Product,Clothing,No,Yes,High
1416,25,Male,42579,21,96,Medium,Service,Electronics,Yes,Yes,Medium
1417,23,Male,81073,40,8,Medium,Product,Consulting,Yes,Yes,Low
1418,54,Female,45762,14,55,Low,Product,Clothing,No,No,Medium
1419,65,Female,76942,21,58,Low,Product,Streaming,No,Yes,Medium
1420,23,Male,116956,32,90,Medium,Service,Consulting,No,Yes,Low
1421,35,Male,48338,36,15,Low,Product,Food,Yes,Yes,Low
1422,50,Male,62404,28,32,High,Service,Consulting,No,No,Low
1423,31,Female,88902,33,16,Medium,Product,Consulting,Yes,Yes,Medium
1424,39,Male,70925,13,37,Medium,Product,Electronics,No,No,Low
1425,23,Male,57031,16,88,High,Product,Consulting,No,No,Low
1426,18,Female,40573,35,77,Low,Service,Subscription,Yes,Yes,Medium
1427,26,Male,94272,25,21,High,Product,Consulting,Yes,No,Low
1428,25,Male,89875,18,34,Medium,Service,Electronics,No,No,Medium
1429,55,Male,63155,5,73,High,Service,Electronics,No,Yes,Low
1430,65,Female,66823,40,60,Low,Product,Food,No,Yes,Low
1431,28,Male,39595,10,83,Medium,Service,Subscription,Yes,Yes,Medium
1432,39,Male,92759,27,15,High,Service,Consulting,Yes,Yes,High
1433,31,Male,80588,21,47,Low,Service,Clothing,Yes,No,Low
1434,47,Female,68167,11,10,Low,Product,Subscription,Yes,Yes,High
1435,62,Female,95869,33,59,High,Product,Streaming,No,No,High
1436,31,Male,40024,18,53,Medium,Service,Clothing,No,Yes,Low
1437,59,Female,62077,1,37,High,Service,Streaming,No,No,High
1438,63,Male,100402,14,65,High,Product,Streaming,Yes,Yes,Low
1439,34,Female,119551,32,30,High,Service,Clothing,No,Yes,Medium
1440,65,Female,94287,25,54,High,Service,Clothing,No,Yes,Low
1441,45,Male,117696,28,91,Medium,Service,Streaming,No,Yes,Low
1442,34,Male,117787,3,4,Low,Service,Electronics,No,Yes,Low
1443,38,Female,65578,33,63,Low,Product,Consulting,Yes,Yes,Medium
1444,56,Male,53765,26,18,High,Service,Subscription,Yes,Yes,High
1445,21,Male,64803,21,79,Medium,Service,Food,Yes,Yes,Medium
1446,49,Female,80709,34,19,High,Service,Streaming,No,No,High
1447,27,Female,52410,31,74,High,Service,Clothing,Yes,No,High
1448,22,Female,64327,6,51,High,Product,Subscription,No,No,High
1449,48,Male,35561,12,61,Medium,Service,Electronics,No,Yes,High
1450,47,Male,110517,40,99,High,Service,Streaming,Yes,No,Medium
1451,22,Female,37327,36,75,Medium,Service,Clothing,No,No,High
1452,21,Female,24041,3,8,Medium,Service,Consulting,No,No,Low
1453,36,Male,57763,15,56,High,Service,Consulting,Yes,Yes,High
1454,24,Male,38398,39,83,Medium,Service,Streaming,No,No,High
1455,61,Female,66781,28,15,Low,Service,Clothing,No,Yes,Low
1456,52,Male,25154,9,51,Medium,Service,Clothing,No,Yes,Medium
1457,40,Male,67724,27,66,High,Service,Streaming,No,Yes,Low
1458,57,Male,115864,14,72,High,Service,Streaming,No,No,High
1459,50,Female,52015,37,94,High,Service,Electronics,Yes,Yes,Low
1460,53,Female,35901,7,88,High,Service,Clothing,Yes,No,Low
1461,34,Female,113481,35,77,High,Service,Food,Yes,No,High
1462,61,Male,73833,7,69,Medium,Service,Consulting,No,No,Low
1463,48,Male,64312,9,5,Medium,Service,Streaming,No,Yes,High
1464,62,Male,95556,19,33,Low,Product,Clothing,Yes,No,High
1465,58,Female,111305,6,5,Low,Product,Electronics,No,Yes,Low
1466,43,Male,25556,10,72,Low,Service,Clothing,No,Yes,Low
1467,32,Female,75127,29,47,High,Service,Streaming,Yes,Yes,High
1468,51,Male,94131,38,25,Low,Service,Electronics,Yes,Yes,Medium
1469,19,Male,93758,2,61,Low,Service,Clothing,No,Yes,High
1470,48,Male,101373,1,58,High,Product,Subscription,No,No,Medium
1471,29,Male,100997,11,86,Medium,Product,Consulting,No,Yes,High
1472,19,Female,106948,30,19,Medium,Service,Streaming,No,No,Medium
1473,58,Male,26898,39,32,High,Product,Streaming,Yes,Yes,Medium
1474,27,Male,71222,35,34,Low,Product,Consulting,No,No,Low
1475,33,Female,58275,5,97,Low,Service,Electronics,Yes,No,Medium
1476,48,Female,109878,24,10,Medium,Product,Subscription,Yes,No,Medium
1477,36,Male,30538,10,57,Low,Product,Subscription,No,No,High
1478,37,Female,58667,22,47,Low,Product,Consulting,No,Yes,Low
1479,64,Female,110105,15,39,Low,Product,Clothing,Yes,No,Medium
1480,58,Male,42932,6,92,High,Service,Food,No,No,Low
1481,31,Female,22355,34,18,Medium,Product,Food,No,No,Low
1482,25,Female,43612,12,73,High,Product,Subscription,No,Yes,Low
1483,44,Female,96650,0,79,Medium,Service,Consulting,No,No,Low
1484,31,Female,116545,25,17,Medium,Product,Streaming,Yes,Yes,Low
1485,55,Male,49028,17,82,Medium,Service,Streaming,No,Yes,Medium
1486,36,Female,32527,0,92,Low,Service,Electronics,Yes,No,Low
1487,18,Male,20473,34,82,Low,Product,Food,No,Yes,Medium
1488,31,Female,54756,37,53,Medium,Service,Electronics,No,No,Medium
1489,24,Male,55908,7,17,Medium,Service,Electronics,Yes,Yes,Low
1490,63,Male,33159,14,73,Low,Service,Clothing,No,No,Medium
1491,48,Female,27734,2,71,Medium,Product,Subscription,Yes,No,Low
1492,51,Male,40855,2,56,High,Product,Food,No,No,Medium
1493,54,Female,40472,3,38,Medium,Service,Subscription,No,Yes,Medium
1494,41,Male,77260,4,14,Low,Service,Clothing,No,Yes,Medium
1495,38,Female,51093,6,57,High,Service,Streaming,No,No,Medium
1496,28,Female,51609,36,94,Medium,Service,Clothing,No,Yes,High
1497,27,Female,33235,8,16,Low,Product,Subscription,No,No,Low
1498,23,Male,100548,36,85,Medium,Service,Clothing,No,Yes,Medium
1499,48,Male,72640,1,45,Medium,Service,Electronics,No,Yes,Medium
1500,38,Male,49754,20,6,Medium,Product,Clothing,Yes,No,Low
1501,57,Male,97766,16,8,Medium,Product,Consulting,No,No,Low
1502,62,Female,95681,6,80,Low,Service,Consulting,Yes,No,Medium
1503,26,Male,90132,14,74,High,Service,Streaming,Yes,No,Low
1504,49,Male,97090,35,93,Low,Product,Streaming,No,No,Low
1505,37,Female,70555,19,24,Low,Service,Streaming,Yes,No,Low
1506,60,Female,22741,40,61,High,Service,Consulting,Yes,No,Medium
1507,56,Male,21531,23,60,High,Product,Clothing,Yes,No,Low
1508,27,Female,33799,21,55,Low,Product,Clothing,Yes,No,Low
1509,29,Male,55710,11,6,Medium,Service,Electronics,Yes,Yes,Medium
1510,36,Male,66144,7,36,Low,Service,Electronics,Yes,Yes,Medium
1511,23,Female,60298,1,60,Medium,Product,Clothing,No,Yes,Low
1512,52,Male,75657,11,77,High,Service,Consulting,Yes,No,High
1513,30,Male,44585,24,25,Low,Service,Consulting,Yes,Yes,Low
1514,60,Male,26433,22,11,High,Service,Food,No,No,Low
1515,49,Female,87199,0,90,Medium,Service,Food,No,Yes,Medium
1516,21,Female,58011,31,14,High,Service,Electronics,Yes,No,High
1517,50,Female,106539,2,48,Low,Product,Electronics,Yes,Yes,High
1518,50,Male,44721,9,81,Medium,Service,Clothing,No,Yes,Low
1519,32,Female,54184,15,19,High,Service,Consulting,No,No,Medium
1520,42,Male,76940,11,13,Medium,Product,Clothing,No,Yes,Low
1521,21,Female,34724,22,67,Low,Service,Electronics,Yes,Yes,Medium
1522,64,Male,67631,18,97,High,Service,Streaming,Yes,No,Low
1523,61,Female,47339,16,23,Medium,Product,Clothing,No,Yes,High
1524,29,Male,90891,40,12,Medium,Service,Clothing,Yes,No,Medium
1525,40,Female,100304,25,86,Low,Service,Food,No,No,High
1526,22,Male,111141,8,1,Low,Product,Electronics,Yes,No,Low
1527,63,Female,106975,15,88,Medium,Product,Subscription,No,Yes,Low
1528,32,Male,83550,26,30,Medium,Service,Subscription,Yes,No,Medium
1529,37,Male,48777,28,1,Low,Service,Electronics,Yes,No,High
1530,37,Female,38752,26,76,High,Product,Streaming,Yes,Yes,High
1531,20,Male,117888,0,63,High,Service,Clothing,Yes,No,High
1532,37,Female,95100,3,24,High,Service,Clothing,Yes,No,Medium
1533,64,Male,41224,12,74,Low,Product,Subscription,Yes,No,High
1534,29,Female,114571,40,12,High,Service,Streaming,No,No,Low
1535,64,Male,63050,33,1,Low,Product,Electronics,No,Yes,Medium
1536,53,Female,51763,5,82,High,Product,Food,No,No,High
1537,62,Female,116479,23,68,High,Product,Electronics,No,No,High
1538,49,Female,112954,5,9,High,Product,Electronics,Yes,No,High
1539,26,Male,55990,3,15,Low,Product,Electronics,No,Yes,High
1540,53,Female,37701,33,60,High,Product,Streaming,Yes,Yes,Low
1541,61,Male,81614,29,3,High,Service,Electronics,No,No,Medium
1542,22,Male,58507,3,21,High,Product,Consulting,No,Yes,Medium
1543,51,Male,33696,40,51,Medium,Product,Clothing,No,No,Low
1544,52,Female,49819,19,21,Low,Service,Electronics,No,No,Low
1545,60,Male,115576,2,41,Medium,Product,Streaming,Yes,No,Medium
1546,32,Female,25695,6,53,Medium,Product,Subscription,Yes,Yes,High
1547,27,Female,110977,28,19,Medium,Service,Electronics,Yes,No,Low
1548,19,Male,77009,11,89,Medium,Service,Clothing,Yes,No,Low
1549,43,Male,75091,33,43,Medium,Service,Food,No,No,Medium
1550,26,Male,20666,25,31,Medium,Service,Subscription,No,Yes,High
1551,33,Female,81360,23,23,Medium,Service,Subscription,Yes,Yes,High
1552,60,Female,83252,7,30,Low,Product,Food,No,No,Low
1553,53,Female,109845,36,36,Low,Service,Consulting,Yes,No,Low
1554,38,Female,99004,37,10,Low,Service,Consulting,No,No,Low
1555,49,Female,36682,21,21,Medium,Product,Streaming,No,Yes,High
1556,20,Female,48269,9,20,Low,Product,Clothing,Yes,Yes,Low
1557,47,Female,54935,30,83,High,Service,Food,No,No,Low
1558,49,Male,77202,21,41,Low,Service,Consulting,Yes,No,High
1559,26,Male,87428,5,62,Medium,Service,Subscription,No,No,Medium
1560,36,Male,30217,33,78,Low,Product,Subscription,Yes,No,Medium
1561,58,Female,64270,30,10,Medium,Product,Electronics,Yes,No,Low
1562,30,Male,52984,30,10,Low,Service,Clothing,Yes,Yes,High
1563,24,Female,107470,36,29,Low,Product,Subscription,No,No,Medium
1564,26,Male,105720,38,13,Medium,Product,Clothing,Yes,Yes,Medium
1565,48,Female,27205,26,85,Low,Product,Clothing,Yes,Yes,High
1566,27,Female,29899,22,43,Medium,Service,Subscription,Yes,Yes,Medium
1567,28,Female,91437,2,38,Low,Service,Subscription,Yes,Yes,Medium
1568,61,Male,55907,29,43,Low,Product,Subscription,No,Yes,High
1569,31,Male,92607,18,49,Medium,Product,Clothing,Yes,No,Medium
1570,57,Male,47514,32,4,Low,Product,Electronics,Yes,Yes,High
1571,44,Male,106255,38,88,Low,Product,Clothing,No,No,Medium
1572,27,Male,73485,38,59,Medium,Service,Streaming,No,No,High
1573,51,Female,95633,15,59,Medium,Product,Clothing,No,No,High
1574,22,Male,87067,39,27,High,Service,Subscription,Yes,Yes,Medium
1575,57,Male,59593,35,12,Low,Product,Consulting,No,No,High
1576,37,Female,67836,11,68,High,Service,Food,No,Yes,High
1577,25,Male,22363,11,22,Low,Product,Electronics,No,No,Medium
1578,49,Male,39816,39,67,Low,Service,Subscription,Yes,Yes,High
1579,21,Female,97615,12,72,Medium,Product,Food,Yes,No,High
1580,23,Female,26579,28,87,High,Service,Subscription,Yes,No,High
1581,19,Female,70619,15,53,High,Service,Streaming,Yes,No,Low
1582,41,Male,85325,13,35,Low,Service,Clothing,No,No,Medium
1583,28,Female,24409,39,79,Medium,Service,Clothing,No,Yes,High
1584,22,Female,31699,1,49,Medium,Product,Streaming,Yes,Yes,Low
1585,25,Female,85247,27,79,Low,Product,Clothing,No,No,High
1586,41,Female,45084,27,40,High,Service,Streaming,Yes,No,Medium
1587,18,Female,51927,3,25,Medium,Service,Electronics,No,Yes,Low
1588,50,Female,84359,12,3,Low,Product,Subscription,Yes,Yes,Medium
1589,31,Female,48067,23,17,Medium,Product,Streaming,No,Yes,High
1590,50,Female,70961,7,45,Low,Product,Subscription,No,No,Medium
1591,58,Male,91671,5,64,High,Service,Electronics,Yes,Yes,Medium
1592,63,Female,82401,34,100,Low,Product,Streaming,No,No,Low
1593,28,Male,117374,21,86,High,Product,Streaming,Yes,No,High
1594,29,Female,82890,17,90,High,Product,Streaming,Yes,No,Low
1595,61,Male,55123,32,8,Medium,Service,Food,Yes,No,Low
1596,32,Female,44417,19,35,Low,Service,Subscription,No,Yes,Medium
1597,54,Male,44134,16,89,High,Service,Consulting,No,Yes,High
1598,23,Male,49773,7,11,Low,Product,Consulting,No,No,Low
1599,33,Male,36742,0,79,Medium,Product,Consulting,No,No,Medium
1600,62,Male,23056,26,17,High,Service,Subscription,Yes,Yes,Medium
1601,40,Male,115448,38,70,Medium,Product,Clothing,Yes,No,Low
1602,65,Female,42626,32,85,High,Product,Consulting,No,Yes,Medium
1603,43,Female,28802,21,46,Medium,Product,Electronics,Yes,Yes,High
1604,41,Female,81819,15,11,Low,Service,Clothing,Yes,Yes,Medium
1605,60,Male,112567,24,87,Medium,Product,Streaming,No,No,High
1606,47,Female,92861,30,51,Medium,Service,Streaming,Yes,Yes,Low
1607,53,Male,46898,9,68,High,Service,Electronics,No,No,Medium
1608,54,Male,56995,0,59,Low,Product,Clothing,Yes,Yes,Low
1609,22,Male,28840,3,53,Low,Product,Streaming,Yes,Yes,Low
1610,49,Female,90849,17,78,High,Product,Clothing,Yes,Yes,High
1611,38,Male,118069,28,76,Low,Service,Consulting,Yes,Yes,Low
1612,32,Female,78144,8,82,High,Service,Streaming,Yes,No,Low
1613,50,Male,94599,0,73,Medium,Product,Subscription,No,No,Medium
1614,18,Male,22998,10,65,Medium,Service,Electronics,No,No,Low
1615,43,Female,62690,5,17,High,Service,Streaming,Yes,Yes,Medium
1616,63,Male,54593,1,82,High,Product,Food,No,Yes,High
1617,20,Female,47624,4,16,High,Service,Streaming,No,Yes,High
1618,25,Male,21511,18,19,Low,Product,Food,No,No,Low
1619,29,Female,29372,28,23,Low,Product,Electronics,Yes,No,Medium
1620,18,Female,117290,27,47,Low,Product,Subscription,No,Yes,Low
1621,58,Male,26014,18,24,High,Product,Consulting,Yes,No,Low
1622,38,Female,86542,7,6,High,Product,Electronics,Yes,No,Low
1623,38,Male,119794,40,12,Medium,Product,Subscription,Yes,No,Low
1624,18,Male,76070,40,96,Medium,Product,Clothing,Yes,No,Low
1625,58,Female,87986,1,45,High,Product,Clothing,Yes,Yes,High
1626,50,Female,105431,28,33,Medium,Service,Food,No,Yes,Low
1627,39,Female,67623,33,92,Medium,Product,Electronics,No,No,High
1628,39,Male,90674,23,32,High,Service,Consulting,No,No,High
1629,20,Female,77953,30,48,Low,Service,Food,No,No,High
1630,61,Male,62500,1,76,Low,Product,Electronics,No,Yes,Medium
1631,54,Female,88836,37,95,Medium,Service,Streaming,No,No,Low
1632,19,Male,82167,11,35,Low,Service,Subscription,Yes,Yes,Medium
1633,57,Female,57648,8,22,High,Service,Consulting,Yes,No,High
1634,34,Male,57548,10,95,Medium,Product,Food,No,Yes,Medium
1635,33,Male,86654,0,35,High,Product,Clothing,No,No,Medium
1636,38,Female,39617,19,70,Low,Product,Clothing,Yes,Yes,Low
1637,23,Female,26348,22,6,Medium,Service,Clothing,Yes,No,Low
1638,37,Female,31946,13,8,Medium,Product,Subscription,Yes,No,Low
1639,62,Female,75014,17,71,Medium,Service,Electronics,No,Yes,Medium
1640,65,Male,79618,16,44,Medium,Service,Subscription,No,No,Low
1641,52,Male,105892,38,21,Medium,Service,Food,Yes,No,Low
1642,22,Male,101132,9,46,High,Product,Consulting,Yes,Yes,Low
1643,20,Male,112400,25,35,High,Service,Clothing,No,Yes,High
1644,37,Male,92211,16,50,High,Service,Food,No,Yes,Medium
1645,57,Female,102860,25,85,Low,Product,Food,No,No,Low
1646,59,Male,84887,3,99,Low,Product,Subscription,Yes,No,Medium
1647,39,Male,70090,15,52,Medium,Product,Food,Yes,No,High
1648,18,Male,68055,7,65,Medium,Product,Clothing,Yes,Yes,Medium
1649,23,Female,80830,8,68,Low,Product,Food,Yes,No,High
1650,23,Male,92854,14,6,Medium,Service,Electronics,No,No,Medium
1651,42,Female,116814,30,45,Medium,Service,Electronics,Yes,No,High
1652,56,Female,74724,0,35,High,Service,Electronics,Yes,Yes,Medium
1653,47,Female,87622,17,3,High,Service,Consulting,No,Yes,High
1654,27,Male,82218,28,66,Medium,Product,Clothing,Yes,No,Medium
1655,31,Female,110847,0,38,Low,Product,Consulting,Yes,Yes,Medium
1656,45,Male,89291,34,96,Medium,Service,Food,No,Yes,High
1657,52,Female,86082,29,50,Medium,Service,Clothing,Yes,No,Medium
1658,64,Male,95790,0,88,Medium,Product,Clothing,No,Yes,Low
1659,60,Male,33455,33,73,Medium,Service,Consulting,No,Yes,Low
1660,39,Male,31845,17,26,Medium,Product,Subscription,Yes,Yes,Low
1661,35,Female,80232,8,36,Low,Service,Consulting,No,Yes,Medium
1662,27,Male,107380,25,32,Low,Product,Electronics,No,No,High
1663,62,Male,67887,34,1,Medium,Product,Clothing,No,Yes,High
1664,65,Male,24544,38,58,Medium,Product,Subscription,No,No,Medium
1665,41,Female,71506,2,99,High,Product,Food,Yes,No,High
1666,28,Female,33481,13,42,Medium,Service,Electronics,No,No,Low
1667,33,Male,95522,34,77,Medium,Product,Subscription,Yes,Yes,Medium
1668,27,Female,26580,38,32,High,Service,Subscription,Yes,No,Low
1669,27,Male,39090,33,86,High,Product,Food,No,No,Medium
1670,28,Male,64330,29,3,Low,Service,Electronics,Yes,Yes,Low
1671,43,Male,32669,36,18,Medium,Product,Streaming,No,Yes,Low
1672,37,Female,78747,13,54,Low,Product,Consulting,No,No,Medium
1673,60,Female,93166,4,12,High,Service,Consulting,Yes,Yes,Low
1674,64,Male,50509,29,19,Low,Product,Clothing,No,No,Low
1675,61,Female,72820,31,81,High,Product,Electronics,No,Yes,Medium
1676,56,Female,105559,15,11,High,Service,Subscription,No,No,High
1677,28,Female,57352,16,95,Medium,Service,Electronics,No,No,High
1678,54,Male,51724,20,26,High,Product,Electronics,No,No,Medium
1679,31,Male,32176,27,46,Medium,Service,Food,No,No,Low
1680,26,Male,71367,3,75,Low,Service,Food,No,No,Low
1681,57,Female,82140,4,20,Low,Product,Subscription,No,Yes,Low
1682,47,Male,54780,38,79,Medium,Service,Streaming,Yes,Yes,High
1683,63,Female,39484,34,13,High,Product,Electronics,Yes,No,High
1684,60,Male,106083,38,80,Low,Service,Electronics,No,No,High
1685,47,Female,28985,9,78,High,Product,Electronics,Yes,Yes,Medium
1686,47,Female,100525,32,44,High,Service,Clothing,No,No,Medium
1687,36,Male,115474,32,1,High,Service,Electronics,No,Yes,High
1688,28,Male,70088,6,70,High,Service,Streaming,Yes,No,Medium
1689,59,Female,52186,13,29,Medium,Product,Electronics,Yes,Yes,Medium
1690,29,Female,50803,10,87,Low,Service,Clothing,Yes,Yes,Medium
1691,24,Female,76137,19,64,Low,Service,Subscription,Yes,Yes,Low
1692,20,Male,70391,10,74,High,Product,Subscription,No,Yes,High
1693,25,Male,91803,12,95,High,Product,Clothing,Yes,Yes,Medium
1694,51,Female,69006,0,28,High,Product,Subscription,No,Yes,High
1695,46,Male,31980,20,25,Low,Product,Streaming,No,Yes,Medium
1696,43,Female,56132,9,74,Medium,Service,Streaming,No,Yes,Low
1697,31,Female,43535,33,2,Low,Service,Consulting,No,Yes,Medium
1698,21,Female,82957,13,46,Low,Product,Food,Yes,No,Medium
1699,43,Female,20670,17,78,High,Service,Food,Yes,Yes,High
1700,39,Male,71545,30,7,High,Product,Streaming,No,No,Low
1701,53,Male,26053,10,30,Low,Product,Food,No,Yes,Low
1702,33,Female,22026,14,41,High,Product,Streaming,No,Yes,High
1703,61,Female,35746,10,67,Low,Product,Food,Yes,No,Medium
1704,44,Male,26572,6,86,High,Service,Subscription,Yes,Yes,Low
1705,24,Female,59404,29,25,Low,Service,Food,Yes,Yes,High
1706,27,Male,75250,3,64,Medium,Service,Streaming,No,Yes,High
1707,37,Male,29153,14,74,Low,Product,Food,Yes,No,Medium
1708,27,Female,115095,26,36,Medium,Service,Consulting,No,Yes,High
1709,42,Female,77418,22,24,Low,Product,Streaming,Yes,No,Medium
1710,33,Male,98627,2,27,Low,Product,Consulting,Yes,Yes,Low
1711,57,Male,63678,36,57,Low,Product,Electronics,No,No,Low
1712,43,Female,102611,40,98,Low,Product,Clothing,Yes,No,High
1713,33,Female,46442,11,58,Medium,Product,Electronics,Yes,Yes,Medium
1714,59,Female,89625,27,77,Medium,Product,Streaming,Yes,No,Medium
1715,59,Male,76015,25,95,Low,Service,Consulting,No,Yes,Medium
1716,38,Female,40951,6,84,Medium,Product,Subscription,No,No,Low
1717,39,Male,71758,30,98,High,Service,Clothing,Yes,Yes,Low
1718,53,Male,21386,24,11,Low,Service,Clothing,Yes,Yes,Medium
1719,54,Female,115360,24,17,Low,Product,Consulting,No,No,Medium
1720,39,Male,104577,35,60,Medium,Product,Consulting,No,No,High
1721,57,Female,108362,18,21,Low,Product,Streaming,No,Yes,Low
1722,54,Male,41041,28,96,Low,Product,Clothing,No,No,Low
1723,38,Female,62455,4,77,Low,Product,Clothing,No,No,Medium
1724,36,Female,34170,28,12,Low,Product,Electronics,Yes,Yes,High
1725,30,Male,54246,24,99,Low,Product,Electronics,No,Yes,Medium
1726,61,Male,111028,39,60,High,Service,Clothing,No,Yes,Medium
1727,47,Female,41760,31,85,Low,Product,Subscription,No,Yes,Medium
1728,55,Female,85646,4,11,Medium,Service,Food,No,No,Low
1729,56,Female,109396,36,87,Medium,Product,Electronics,No,Yes,Medium
